SIREN,SIRET,Nom société,Enseigne,Catégorie entreprise,Forme juridique,Date création,Code NAF,Libellé NAF,Tranche effectifs,Adresse,Code postal,Ville,Site web,Email générique,Téléphone standard,Nom dirigeant,Prénom dirigeant,Fonction dirigeant,Email dirigeant,Téléphone dirigeant,LinkedIn dirigeant,LinkedIn société,Spécialité Santé,Spécialité Prévoyance,Spécialité IARD,Spécialité Auto,Spécialité RC Pro,Spécialité Entreprises,Spécialité Collectives,Spécialité Particuliers,Nb collaborateurs estimé,Niveau digitalisation,ICP Score,Priorité,Potentiel,Statut prospection,Canal,Date premier contact,Dernier contact,Relance prévue,Démo réalisée,Proposition envoyée,Closing estimé,Notes
820174753,82017475300039,SPEC DBT,,PME,2210,2015-10-01,65.12Z,66.22Y,NN,2 RUE DE PRE CLOS,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820270742,82027074200019,,,PME,1000,2016-05-16,66.22Z,66.22Y,NN,11 RUE DE KERLIZOU,29660,CARANTEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820314052,82031405200029,,,PME,1000,2016-06-11,66.22Z,66.22Y,NN,16 RUE GOIC,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820340594,82034059400010,MER ASSURANCES,,PME,5499,2016-05-01,66.22Z,66.22Y,01,8 RTE DE CARNAC,56470,LA TRINITE SUR MER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820361582,82036158200019,,,PME,1000,2016-06-17,66.22Z,66.22Y,NN,KERMORVAN,29570,ROSCANVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820441046,82044104600027,[ND],[ND],PME,1000,2016-05-23,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-ERBLON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820798510,82079851000047,,,PME,1000,2016-06-01,66.22Z,66.22Y,NN,1 RUE DES ASTURIES,29520,CHATEAUNEUF-DU-FAOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820798510,82079851000054,,,PME,1000,2016-06-01,66.22Z,66.22Y,NN,3 RUE DE LA MAIRIE,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820839074,82083907400011,SARL NG ASSURANCES,NG ASSURANCES,PME,5499,2016-07-01,66.22Z,66.22Y,NN,19 RUE ALBERT SCHWEITZER,29300,MELLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820858777,82085877700023,,,PME,1000,2016-07-01,66.22Z,66.22Y,NN,1 PLACE FEART,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820858777,82085877700031,,,PME,1000,2016-07-01,66.22Z,66.22Y,NN,1 ALLEE DU LEVANT,35230,ORGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820973311,82097331100013,,HALEUX ARNAUD,PME,1000,2016-07-01,66.22Z,66.22Y,03,25 RUE LARIBOISIERE,35420,LOUVIGNE-DU-DESERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820984540,82098454000030,,,PME,1000,2016-06-20,66.22Z,66.22Y,NN,2 RUE L'ILE LERNE,56870,LARMOR-BADEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821114840,82111484000043,,,PME,1000,2016-07-01,66.22Z,66.22Y,NN,121 AVENUE GENERAL CHARLES DE GAULLE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821131182,82113118200015,SPEC MORICE,,PME,2385,2016-04-01,66.22Z,66.22Y,02,9 PL FOCH,22580,PLOUHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821131182,82113118200031,SPEC MORICE,,PME,2385,2016-04-01,66.22Z,66.22Y,02,9 PLACE DE LA REPUBLIQUE,22190,PLERIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821131182,82113118200049,SPEC MORICE,,PME,2385,2016-04-01,66.22Z,66.22Y,02,17 RUE DE LA MARNE,22500,PAIMPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821193554,82119355400010,,,PME,1000,2016-07-01,66.22Z,66.22Y,NN,121 AV DU GAL DE GAULLE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821231073,82123107300015,,AXA,PME,1000,2016-07-01,66.22Z,66.22Y,NN,1 PLACE SAINT-MARTIN,35580,GUICHEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821231073,82123107300023,,AXA,PME,1000,2016-07-01,66.22Z,66.22Y,NN,1 RUE DU PETIT BE,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821257250,82125725000026,THESIS CONSEILS,THESIS CONSEILS,PME,5499,2016-07-01,66.22Z,66.22Y,NN,32 RUE RENE-YVES CRESTON,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821434727,82143472700037,SP COURTAGE,SP COURTAGE,PME,5499,2016-07-16,66.22Z,66.22Y,01,6 RUE DU PALAIS,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822169363,82216936300014,SPMG CABINET LE FOURCHENE,,PME,2310,2016-07-01,66.22Z,66.22Y,02,67 RUE ANITA CONTI,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822169363,82216936300022,SPMG CABINET LE FOURCHENE,,PME,2310,2016-07-01,66.22Z,66.22Y,02,83 AVENUE DE LA MARNE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822330619,82233061900039,MG CONSEIL,,PME,5499,2016-09-01,66.22Z,66.22Y,01,8 RUE SAINT-PIERRE,22300,LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822880688,82288068800012,EXPATPREMIUM,,PME,5710,2016-11-01,66.22Z,66.22Y,NN,2 RUE HAUTE,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823399852,82339985200016,,,PME,1000,2016-12-06,66.22Z,66.22Y,NN,8 RUE HENRY GUILLAUMET,56890,MEUCON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823422571,82342257100039,PREVALIANCE,,PME,5499,2016-11-01,66.22Z,66.22Y,NN,4 ALLEE RENE DUMONT,56890,PLESCOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823602107,82360210700018,[ND],[ND],PME,1000,2016-10-17,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823753512,82375351200016,,,PME,1000,2017-01-02,66.22Z,66.22Y,NN,ROUTE DE CONCARNEAU,29930,PONT-AVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823753512,82375351200024,,,PME,1000,2017-01-02,66.22Z,66.22Y,NN,24 RUE DE PONT-AVEN,29910,TREGUNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824070775,82407077500013,JB JEGOUSSO ASSURANCES,,PME,5499,2017-01-01,66.22Z,66.22Y,02,9 RUE DE MOELAN,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824070775,82407077500039,JB JEGOUSSO ASSURANCES,,PME,5499,2017-01-01,66.22Z,66.22Y,02,13 RUE DU SOUS-MARIN VENUS,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824168751,82416875100017,GRT ASSURANCES ET CONSEILS,,PME,5499,2016-12-01,66.22Z,66.22Y,NN,63 RUE VICTOR HUGO,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824199913,82419991300024,[ND],[ND],PME,1000,2017-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824199913,82419991300032,[ND],[ND],PME,1000,2017-01-01,66.22Z,66.22Y,02,[ND] [ND] [ND],[ND],DOUARNENEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824221469,82422146900037,,AXA MATTEOTTI,PME,1000,2017-01-01,66.22Z,66.22Y,02,200 RUE BENOITE GROULT,29490,GUIPAVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824221469,82422146900045,,AXA MATTEOTTI,PME,1000,2017-01-01,66.22Z,66.22Y,02,PL DU DOC PAUL GUYADER,29290,SAINT RENAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824287452,82428745200026,,MUTUELLE DE POITIERS ASSURANCES,PME,1000,2017-01-01,66.22Z,66.22Y,00,1 RUE DU PETIT MARAIS,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824303507,82430350700027,,,PME,1000,2016-08-15,66.22Z,66.22Y,NN,50 RUE DU CHATEAU,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824382626,82438262600011,,MUTUELLE DE POITIERS ASSURANCES,PME,1000,2017-01-01,66.22Z,66.22Y,01,4 RUE DU PARC,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824455562,82445556200010,AGENCE GAIGNON-FOUQUE,AGENCE GAIGNON-FOUQUE,PME,2310,2017-01-01,66.22Z,66.22Y,03,2 RUE BARON,35300,FOUGERES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824509061,82450906100019,,AXA ASSURANCES,PME,1000,2017-01-01,66.22Z,66.22Y,NN,CENTRE D'ACTIVITE DE L'AUBLETTE,22100,QUEVERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824550008,82455000800026,,,PME,1000,2016-12-21,66.22Z,66.22Y,02,23 RUE DE BEL-AIR,35150,JANZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824550008,82455000800034,,,PME,1000,2016-12-21,66.22Z,66.22Y,02,9 RUE NOTRE DAME,35130,LA GUERCHE-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824584304,82458430400045,G&P ASSURANCES ET ASSOCIES,G&P ASSURANCES ET ASSOCIES - ALLIANZ,PME,5499,2017-01-01,66.22Z,66.22Y,11,PLACE DES MARELLES,35135,CHANTEPIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824584304,82458430400052,G&P ASSURANCES ET ASSOCIES,,PME,5499,2017-01-01,66.22Z,66.22Y,11,101 RUE DU BROUSSAIS,35600,REDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824613046,82461304600013,,,PME,1000,2017-01-01,66.22Z,66.22Y,03,1 RUE JOSSELIN DE ROHAN,56800,PLOERMEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824613046,82461304600047,,,PME,1000,2017-01-01,66.22Z,66.22Y,03,12 RUE DES TRENTE,56120,JOSSELIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824613046,82461304600054,,,PME,1000,2017-01-01,66.22Z,66.22Y,03,23 AVENUE DE LARGOET,56250,ELVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824613046,82461304600062,,,PME,1000,2017-01-01,66.22Z,66.22Y,03,1 IMPASSE DE L'ABBAYE,56380,GUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824644199,82464419900021,[ND],[ND],PME,1000,2017-01-01,66.22Z,66.22Y,01,[ND] [ND] [ND],[ND],MORLAIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824924740,82492474000015,SOLLERTIA,,PME,5499,2017-01-11,66.22Z,66.22Y,NN,3 RUE DE ROBIEN,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825093404,82509340400010,,,PME,1000,2017-01-01,66.22Z,66.22Y,NN,20 RUE GAY LUSSAC,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825174170,82517417000019,,,PME,1000,2017-01-16,66.22Z,66.22Y,NN,8 RESIDENCE DU GOLFE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825203508,82520350800015,[ND],[ND],PME,1000,2017-01-16,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825218449,82521844900031,,AXA PREVOYANCE ET PATRIMOINE,PME,1000,2017-02-20,66.22Z,66.22Y,01,21 RUE DU BOURG JOLI,35500,VITRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827499807,82749980700010,,,PME,1000,2017-03-01,66.22Z,66.22Y,NN,KERUHEL,29700,PLUGUFFAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827500638,82750063800016,,,PME,1000,2017-01-11,66.22Z,66.22Y,NN,12 RUE DE CORNOUAILLE,29300,QUIMPERLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827579905,82757990500023,,,PME,1000,2017-03-01,66.22Z,66.22Y,NN,11 RUE YVES GILOUX,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827946070,82794607000014,FLR CONSEIL,,PME,5499,2017-03-15,66.22Z,66.22Y,NN,1 IMPASSE JEANNE DIEULAFOY,29900,CONCARNEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828171389,82817138900038,[ND],[ND],PME,1000,2017-03-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],KERVIGNAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828620252,82862025200019,,,PME,1000,2017-04-01,66.22Z,66.22Y,02,10 RUE DES ROUAIRIES,22100,DINAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828691634,82869163400020,SPEC POTIER BELLEC,,PME,2385,2017-01-01,66.22Z,66.22Y,03,9 PL CARNOT,56360,LE PALAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828691634,82869163400038,SPEC POTIER BELLEC,,PME,2385,2017-01-01,66.22Z,66.22Y,03,12 AVENUE ANATOLE FRANCE,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828695130,82869513000017,,,PME,1000,2017-04-27,66.22Z,66.22Y,NN,10 ALLEE ALCIDE DE GASPERI,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828914572,82891457200023,SAS CENTRE MORBIHAN COURTAGE,,PME,5710,2017-04-12,66.22Z,66.22Y,02,10 PLACE DU VIEUX CHATEAU,56240,PLOUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829309574,82930957400038,,,PME,1000,2017-04-27,66.22Z,66.22Y,NN,415 RUE JURIEN DE LA GRAVIERE,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829832781,82983278100019,,VANESSA LE FLOCH,PME,1000,2017-06-01,66.22Z,66.22Y,01,23 PLACE DU CHAMP DE FOIRE,29270,CARHAIX-PLOUGUER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829978972,82997897200026,SANTE PREVOYANCE BRETAGNE,SANTE PREVOYANCE BRETAGNE,PME,5499,2017-06-01,66.22Z,66.22Y,NN,4 RUE DE LA CAVE DONJEAN,35131,PONT-PEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830064424,83006442400047,FRECA,MEILLEURTAUX.COM,PME,5499,2017-06-01,66.19B,66.22Y,01,4 RUE DU VAL,22400,LAMBALLE-ARMOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830144614,83014461400021,INITIA PATRIMOINE,,PME,5710,2017-05-19,66.22Z,66.22Y,01,20 RUE JULES VALLES,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830227245,83022724500016,,,PME,1000,2017-07-01,66.22Z,66.22Y,01,2 PL FENELON PINSON,35360,MONTAUBAN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830271888,83027188800018,,,PME,1000,2017-07-01,66.22Z,66.22Y,NN,30 RUE DU DOCTEUR ROUX,35150,JANZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830271888,83027188800034,,AXA ASSURANCES,PME,1000,2017-07-01,66.22Z,66.22Y,NN,25 RUE DES COMPTOIRS,35410,CHATEAUGIRON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830502514,83050251400011,[ND],[ND],PME,1000,2017-07-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830502514,83050251400029,[ND],[ND],PME,1000,2017-07-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],BETTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830502514,83050251400037,[ND],[ND],PME,1000,2017-07-01,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830574927,83057492700034,,MANDATAIRE D'ASSURANCES,PME,1000,2017-07-01,66.22Z,66.22Y,NN,2 ROUTE DE KERVESCONTOU,29630,PLOUGASNOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830770442,83077044200028,,,PME,1000,2016-12-12,66.22Z,66.22Y,NN,5 AVENUE DES PROMENADES,22000,SAINT-BRIEUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830870507,83087050700019,,,PME,1000,2017-07-01,66.22Z,66.22Y,NN,17 RUE DES LAVOIRS,56100,LORIENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830931028,83093102800013,AZOR STRATEGIE ET PATRIMOINE,,PME,5499,2017-06-01,66.22Z,66.22Y,01,79 RUE DU BORD DE MER,35120,HIREL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831053863,83105386300039,LEOCARE,,PME,5710,2017-07-13,66.22Z,66.22Y,21,801 AVENUE DES CHAMPS BLANCS,35510,CESSON-SEVIGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831053863,83105386300054,LEOCARE,,PME,5710,2017-07-13,66.22Z,66.22Y,21,16 ESPLANADE DU CHAMP DE MARS,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831180815,83118081500019,SEP MARMOL BOUTTEMAND,SEP MARMOL BOUTTEMAND,PME,2320,2017-07-01,66.22Z,66.22Y,03,2 PLACE FENELON PINSON,35360,MONTAUBAN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831180815,83118081500027,SEP MARMOL BOUTTEMAND,SEP MARMOL BOUTTEMAND,PME,2320,2017-07-01,66.22Z,66.22Y,03,7 RUE DU HENNEAU,35160,MONTFORT-SUR-MEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831290002,83129000200029,,,PME,1000,2018-01-01,66.22Z,66.22Y,NN,31 RUE SAINT-PIERRE,22550,MATIGNON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831930565,83193056500013,JBS ASSURANCES,,PME,5710,2017-09-12,66.22Z,66.22Y,NN,17 RUE SAINT-NICOLAS,22300,LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832079578,83207957800023,[ND],[ND],PME,1000,2017-10-17,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-MALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832129423,83212942300014,,AVIVA,PME,1000,2017-10-01,66.22Z,66.22Y,02,5 RUE D’ARVOR,29400,LANDIVISIAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832141899,83214189900043,MRC,,PME,5499,2017-09-18,66.22Z,66.22Y,02,3 SQUARE D'OSLO,35200,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832189468,83218946800164,SFS FRANCE COURTAGE,,PME,5710,2017-09-01,66.22Z,66.22Y,NN,100 RUE HUBERTINE AUCLERT,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832189468,83218946800297,SFS FRANCE COURTAGE,SFS BRETAGNE (RENNES),PME,5710,2017-09-01,66.22Z,66.22Y,NN,11 RUE LEO LAGRANGE,35131,CHARTRES-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832674329,83267432900020,,AA,PME,1000,2017-11-15,66.22Z,66.22Y,NN,RTE DE SAUZON - BELLEVUE,56360,LE PALAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832813919,83281391900038,,,PME,1000,2017-10-23,66.22Z,66.22Y,NN,4 RUE SAINT-YVES,29000,QUIMPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833052228,83305222800032,,,PME,1000,2017-11-01,66.22Z,66.22Y,NN,26 RUE DES GLENANS,35740,PACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833154578,83315457800029,,,PME,1000,2018-01-02,66.22Z,66.22Y,NN,KERGRISTIEN,29310,QUERRIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833447931,83344793100035,,,PME,1000,2017-11-20,68.20A,66.22Y,NN,LD LA COSTE,22940,SAINT-JULIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833580210,83358021000015,CLA COURTAGE,,PME,5499,2017-11-21,66.22Z,66.22Y,NN,25 RUE GERMAINE TILLION,35170,BRUZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833704125,83370412500016,OCEANE ASSURANCES,OCEANE ASSURANCES,PME,5499,2018-01-01,66.22Z,66.22Y,03,8 RUE COLONEL PICOT,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833735004,83373500400016,ACCOMPAGNEMENT STRATEGIE PATRIMOINE GLOBAL,,PME,5499,2017-12-01,66.22Z,66.22Y,NN,22 RUE DE LA HOUSSAYE,56130,NIVILLAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833847668,83384766800013,CABINET VOISIN,CABINET VOISIN,PME,5499,2017-11-20,66.22Z,66.22Y,01,101 PL GENERAL DE GAULLE,35460,MAEN ROCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833862022,83386202200013,,MUTUELLE DE POITIERS ASSURANCES,PME,1000,2018-01-01,66.22Z,66.22Y,01,23 PLACE DU GENERAL LECLERC,22300,LANNION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833884547,83388454700013,,MMA,PME,1000,2018-01-01,66.22Z,66.22Y,03,3 AVENUE DU MARECHAL LECLERC,35310,MORDELLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833884547,83388454700021,,MMA,PME,1000,2018-01-01,66.22Z,66.22Y,03,8 RUE DES MERHANDS,35470,BAIN-DE-BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833884547,83388454700039,,MMA,PME,1000,2018-01-01,66.22Z,66.22Y,03,1 RUE DES DAMES,35160,MONTFORT-SUR-MEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833946205,83394620500014,[ND],[ND],PME,1000,2018-01-01,66.22Z,66.22Y,01,[ND] [ND] [ND],[ND],LA ROCHE-MAURICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834066722,83406672200010,,,PME,1000,2017-11-21,66.22Z,66.22Y,NN,8 RUE DU SCORFF,35700,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834147951,83414795100018,[ND],[ND],PME,1000,2017-12-08,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834147951,83414795100026,[ND],[ND],PME,1000,2017-12-08,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],BETTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834147951,83414795100034,[ND],[ND],PME,1000,2017-12-08,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834352007,83435200700035,,,PME,1000,2018-01-01,66.22Z,66.22Y,NN,LE MOULIN DE PIRIAC,56390,GRAND-CHAMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834360786,83436078600042,BREIZH ASSURANCE,BREIZH ASSURANCE,PME,5499,2018-01-04,66.22Z,66.22Y,00,31 RUE LAZARE HOCHE,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834412470,83441247000025,EAHL,EW,PME,5499,2017-12-18,66.22Z,66.22Y,NN,400 ROUTE DE LANNEGUEL,29470,PLOUGASTEL-DAOULAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834512253,83451225300040,,,PME,1000,2017-10-05,66.22Z,66.22Y,NN,14 PLACE SAINT-MELAINE,35740,PACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834535114,83453511400039,SPEC RSR - ASSURANCES,GAN ASSURANCES,PME,2310,2018-01-01,66.22Z,66.22Y,03,150 ROUTE DE CAUDAN,56850,CAUDAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834535114,83453511400047,SPEC RSR - ASSURANCES,,PME,2310,2018-01-01,66.22Z,66.22Y,03,4 RUE COLETTE BESSON,56300,PONTIVY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834578833,83457883300016,,,PME,1000,2018-01-01,66.22Z,66.22Y,02,ZA DE KERUSCAT,29830,PLOUDALMEZEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834684177,83468417700019,,,PME,1000,2018-01-01,66.22Z,66.22Y,NN,26 RUE TRAVERSE,29200,BREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834832636,83483263600056,ED CONSULTANTS,,PME,5710,2018-01-15,66.22Z,66.22Y,01,1 RUE DE BRETAGNE,29830,PLOUDALMEZEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835069972,83506997200015,,,PME,1000,2018-01-01,66.22Z,66.22Y,NN,20 RUE GAY LUSSAC,56000,VANNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835252107,83525210700023,LEPRINCE ET ASSOCIES ASSSURANCES,LEPRINCE ET ASSOCIES ASSURANCES,PME,2310,2018-01-01,66.22Z,66.22Y,03,4 RUE JULES MAILLARD DE LA GOURNERIE,35000,RENNES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837599950,83759995000016,[ND],[ND],PME,1000,2018-02-05,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],CHATEAULIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837611524,83761152400013,SPEC GALLIER-ADJUTOR,,PME,2310,2018-01-01,66.22Z,66.22Y,11,1 AVENUE D'ALPHASIS,35760,SAINT-GREGOIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837618586,83761858600015,CABINET LENI COURTAGE,,PME,5710,2018-01-30,66.22Z,66.22Y,01,8 RUE CHARLES LE GOFFIC,29490,GUIPAVAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837629013,83762901300033,MAB DEN CONSEIL & FINANCE,,PME,5710,2018-02-16,66.22Z,66.22Y,01,27 RUE DE KERGUELEN,29950,BENODET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837768936,83776893600010,[ND],[ND],PME,1000,2018-02-28,66.22Z,66.22Y,NN,[ND] [ND] [ND],[ND],NEVEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
